Loyalty Number,Segment,Cluster,CLV,CLV_Tier,Churn_Probability,Risk_Tier,Formal_Churn,Behavioral_Churn,Never_Flew,Total_Flights,Activity_Rate,Flights_Trend,Months_Since_Last_Flight_at_cutoff,Redemption_Ratio,Tenure,Salary_Imputed,Card_Enc,Education_Enc,Marital_Enc
434888,Reward Maximizers,3,6188.38,High,0.312609966306642,Stable,0,0,0,22,0.3181803719074004,2,0.0,0.0445586973622666,3,61434.0,1,2,1
172348,New & Volatile,2,6189.99,High,0.5784714096660575,High Risk,0,0,0,8,0.499993750078124,8,1.0,0.0,0,75463.0,1,2,1
112842,New & Volatile,2,6217.26,High,0.3716016714399174,Watch,0,0,0,10,0.3999960000399996,6,1.0,0.0,1,73510.0,1,1,1
505204,Reward Maximizers,3,6218.66,High,0.3324970324344979,Stable,0,0,0,34,0.3235284602104111,12,0.0,0.0630768617459483,2,69917.0,1,2,1
491404,New & Volatile,2,6220.77,High,0.6027192564869757,High Risk,0,0,0,8,0.499993750078124,8,0.0,0.0,0,73510.0,1,1,0
493894,Loyal Core,1,6222.21,High,0.3062508247513974,Stable,0,0,0,17,0.4705854671443109,3,1.0,0.0,4,86254.0,1,2,0
527244,New & Volatile,2,6227.37,High,0.7329726498302813,High Risk,0,0,0,4,0.2499937501562461,4,0.0,0.0,0,73510.0,1,1,0
349730,Loyal Core,1,6232.69,High,0.3261772593075446,Stable,0,0,0,27,0.3333320987700046,11,0.0,0.015354263123022,3,279093.0,1,4,0
397533,Loyal Core,1,6234.31,High,0.3067806057700958,Stable,0,0,0,20,0.2999985000074999,0,2.0,0.0311520500506874,5,73510.0,1,1,1
767058,New & Volatile,2,6234.31,High,0.5737494212071241,High Risk,0,0,0,12,0.3333305555787035,12,0.0,0.0279409509733822,0,73510.0,1,1,1
458939,Loyal Core,1,6239.26,High,0.3017129816569569,Stable,0,0,0,26,0.34615251479802,-6,0.0,0.0146912844530721,1,73510.0,1,1,0
244538,New & Volatile,2,6240.66,High,0.3182517880483637,Stable,0,0,0,19,0.3684191135836127,5,0.0,0.0171059372200548,1,73510.0,1,1,0
681270,New & Volatile,2,6243.14,High,0.3261823558434108,Stable,0,0,0,20,0.3499982500087499,10,0.0,0.0264636804795182,3,74153.0,1,2,2
206680,Loyal Core,1,6265.34,High,0.3259719908435505,Stable,0,0,0,14,0.5714244898250727,-2,3.0,0.0242037639151114,4,73510.0,1,1,1
475550,New & Volatile,2,6265.34,High,0.3292939436375625,Stable,0,0,0,15,0.3333311111259258,7,0.0,0.0207511575347242,2,73510.0,1,1,1
702257,Loyal Core,1,6265.34,High,0.3116556971873536,Stable,0,0,0,20,0.2999985000074999,4,0.0,0.0424510579686477,4,73510.0,1,1,1
921357,Loyal Core,1,6265.34,High,0.3025215684815137,Stable,0,0,0,22,0.3181803719074004,-4,1.0,0.0140798772418783,5,73510.0,1,1,1
941621,New & Volatile,2,6265.34,High,0.6693807639814885,High Risk,1,1,0,5,0.5999880002399952,5,1.0,0.0,0,73510.0,1,1,1
180321,New & Volatile,2,6269.14,High,0.6951570868539958,High Risk,0,0,0,4,0.2499937501562461,4,0.0,0.0,0,73510.0,1,1,0
445632,Loyal Core,1,6271.32,High,0.3040939169247107,Stable,0,0,0,17,0.411762283751272,-5,0.0,0.0,3,101335.0,1,2,0
658175,Reward Maximizers,3,6272.42,High,0.6577805833154055,High Risk,0,0,0,6,0.4999916668055532,6,0.0,0.065957147935063,0,88012.0,1,2,2
568814,Reward Maximizers,3,6273.17,High,0.3111400553375298,Stable,0,0,0,20,0.3999980000099999,-4,1.0,0.0428979979230298,1,47153.0,1,2,1
692275,New & Volatile,2,6273.91,High,0.6599089053960974,High Risk,0,0,0,2,0.9999500024998748,2,0.0,0.0,0,97497.0,1,3,2
380255,New & Volatile,2,6274.45,High,0.318916249881696,Stable,0,0,0,21,0.3809505669020623,3,0.0,0.0,1,46714.0,1,0,0
463490,New & Volatile,2,6282.32,High,0.335058756509721,Stable,0,0,0,18,0.3888867284070644,12,0.0,0.0201408104657227,3,73510.0,1,1,1
827334,New & Volatile,2,6285.31,High,0.3587461870206497,Watch,0,0,0,11,0.454541322351615,-1,1.0,0.0187891439544317,0,73510.0,1,1,0
506170,Loyal Core,1,6291.59,High,0.3268265676475521,Stable,0,0,0,11,0.545449586821938,-7,1.0,0.0267296317145952,4,73510.0,1,1,0
874842,New & Volatile,2,6292.74,High,0.6841792707870055,High Risk,0,0,0,3,0.3333222225925802,3,1.0,0.0,0,51354.0,1,2,1
519276,New & Volatile,2,6300.44,High,0.3273654448831716,Stable,0,0,0,15,0.4666635555762962,7,0.0,0.0205344145324682,1,80501.0,1,0,0
560713,Loyal Core,1,6305.93,High,0.3337208084979703,Stable,0,0,0,17,0.3529391003582331,5,1.0,0.0134638048160286,4,73510.0,1,1,0
723672,New & Volatile,2,6305.93,High,0.3055160722385992,Stable,0,0,0,26,0.34615251479802,8,0.0,0.0,2,73510.0,1,1,0
438299,New & Volatile,2,6308.92,High,0.54188432440704,High Risk,0,0,0,7,0.4285653062099113,3,0.0,0.0,0,47542.0,1,2,1
231090,Loyal Core,1,6310.4,High,0.3039126534754247,Stable,0,0,0,19,0.5263130194051611,1,0.0,0.0264325574345105,3,90359.0,1,2,1
236874,Loyal Core,1,6314.58,High,0.3389390938216216,Stable,1,0,0,24,0.2916654513939525,16,0.0,0.0290978253872201,4,71720.0,1,2,1
504311,Loyal Core,1,6314.58,High,0.2863049621545976,Stable,0,0,0,20,0.44999775001125,-2,0.0,0.0,5,71720.0,1,2,1
775185,Loyal Core,1,6314.6,High,0.3066885636792735,Stable,0,0,0,18,0.4444419753223593,-4,2.0,0.0183022921980576,2,73510.0,1,1,1
206366,Loyal Core,1,6317.37,High,0.321348546673597,Stable,0,0,0,20,0.2999985000074999,-6,0.0,0.0322427876702206,2,46991.0,1,0,2
576354,Loyal Core,1,6331.34,High,0.3174633497286883,Stable,0,0,0,16,0.4999968750195311,8,0.0,0.0173316555695431,5,73510.0,1,1,1
590025,Gone Dark,0,6331.34,High,0.8969386643730191,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,73510.0,1,1,1
827819,New & Volatile,2,6333.03,High,0.304612519365762,Stable,0,0,0,20,0.44999775001125,6,0.0,0.0119002762751184,2,84400.0,1,2,2
447943,New & Volatile,2,6342.47,High,0.6068976949619439,High Risk,0,0,0,7,0.5714204082798817,7,1.0,0.0,0,95340.0,1,2,0
508923,Loyal Core,1,6360.65,High,0.3197894890029537,Stable,0,0,0,18,0.3888867284070644,6,0.0,0.0253267419742441,5,62051.0,1,2,1
565351,Loyal Core,1,6366.23,High,0.3176727627680767,Stable,0,0,0,19,0.4210504155241288,5,0.0,0.0147681251643734,4,64373.0,1,2,1
312226,New & Volatile,2,6369.26,High,0.6888435551908073,High Risk,0,0,0,3,0.3333222225925802,3,1.0,0.0,0,57150.0,1,2,0
624980,New & Volatile,2,6369.26,High,0.3325901654277134,Stable,0,0,0,13,0.384612426058261,7,0.0,0.0227336382096273,2,57150.0,1,2,0
785738,New & Volatile,2,6369.26,High,0.3211816377582934,Stable,0,0,0,19,0.3157878116430966,9,1.0,0.0,1,57150.0,1,2,0
898438,Loyal Core,1,6371.32,High,0.3113439934913189,Stable,0,0,0,13,0.4615349112699133,-3,0.0,0.0,4,49320.0,1,2,1
605874,Gone Dark,0,6383.48,High,0.9005805553124604,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,81579.0,1,2,1
929282,New & Volatile,2,6383.61,High,0.568101542980853,High Risk,0,0,0,13,0.3076899408466089,13,1.0,0.0,0,73510.0,1,1,0
424688,New & Volatile,2,6386.28,High,0.4331091270775581,Watch,0,0,0,9,0.4444395062277086,7,0.0,0.0275988958488507,1,49286.0,1,2,0
965688,Loyal Core,1,6386.28,High,0.3615533215611582,Watch,0,0,0,18,0.2777762345764746,-2,4.0,0.0,2,49286.0,1,2,0
140823,Loyal Core,1,6388.21,High,0.3136586155120403,Stable,0,0,0,22,0.3181803719074004,-4,0.0,0.0,1,51251.0,1,2,2
795486,New & Volatile,2,6393.87,High,0.3120801630084139,Stable,0,0,0,24,0.3749984375065104,10,0.0,0.0,2,73510.0,1,1,0
920145,New & Volatile,2,6403.58,High,0.5346683375125809,High Risk,0,0,0,10,0.3999960000399996,10,0.0,0.0439002057958333,0,52465.0,1,2,1
839579,New & Volatile,2,6411.68,High,0.6772500721181135,High Risk,0,0,0,2,0.4999750012499374,2,0.0,0.0,0,66742.0,1,2,2
280879,Reward Maximizers,3,6418.25,High,0.5387384142774608,High Risk,0,0,0,8,0.499993750078124,6,2.0,0.0658238421708928,0,66041.0,1,2,2
304117,Reward Maximizers,3,6418.85,High,0.3555503477185201,Watch,0,0,0,11,0.454541322351615,-3,2.0,0.0276609169769619,2,73510.0,1,1,0
520202,New & Volatile,2,6431.74,High,0.6836253147974347,High Risk,0,0,0,3,0.3333222225925802,3,0.0,0.0,0,62836.0,1,0,1
972121,New & Volatile,2,6439.0,High,0.316885578707041,Stable,0,0,0,28,0.3571415816372084,6,0.0,0.0095680699649143,1,59842.0,1,0,1
907636,Loyal Core,1,6439.33,High,0.2976147171959701,Stable,0,0,0,16,0.3749976562646483,-4,1.0,0.0147048788307578,5,73510.0,1,1,0
378920,Reward Maximizers,3,6446.92,High,0.3059504687931514,Stable,1,0,0,23,0.4347807183447028,-1,0.0,0.0504542503229907,3,63722.0,1,2,1
635616,Loyal Core,1,6451.26,High,0.3069579867413956,Stable,0,0,0,25,0.31999872000512,-7,1.0,0.0,4,54486.0,1,2,1
559879,Loyal Core,1,6457.56,High,0.3820757014301569,Watch,0,0,0,9,0.4444395062277086,-3,0.0,0.0,4,59382.0,1,2,1
555831,Reward Maximizers,3,6459.64,High,0.6690096813641853,High Risk,1,1,0,7,0.4285653062099113,7,1.0,0.0798675486110258,0,48909.0,1,2,1
923201,Loyal Core,1,6459.64,High,0.3840179362764174,Watch,0,0,0,13,0.2307674556349566,-5,2.0,0.0,2,48909.0,1,2,1
661708,Reward Maximizers,3,6462.22,High,0.6741303556554841,High Risk,0,0,0,3,0.3333222225925802,3,0.0,0.1290073362493755,0,73510.0,1,1,0
134397,Reward Maximizers,3,6470.54,High,0.3260472940576828,Stable,0,0,0,12,0.4166631944733794,2,0.0,0.0336288086779567,3,67497.0,1,2,1
326988,New & Volatile,2,6486.11,High,0.5509546322853874,High Risk,0,0,0,10,0.3999960000399996,10,1.0,0.0227405246487432,0,95723.0,1,2,0
788354,Loyal Core,1,6488.9,High,0.3051856320640593,Stable,0,0,0,19,0.4210504155241288,-11,0.0,0.0,3,101441.0,1,2,2
489221,Loyal Core,1,6494.24,High,0.2930859881469277,Stable,0,0,0,18,0.3888867284070644,4,0.0,0.0,5,50200.0,1,0,1
891696,Loyal Core,1,6496.2,High,0.304693090025163,Stable,0,0,0,22,0.3181803719074004,-2,0.0,0.0229769934810822,2,97241.0,1,2,1
475123,Loyal Core,1,6500.41,High,0.3078385832625637,Stable,0,0,0,25,0.3599985600057599,1,1.0,0.0157721110169469,4,73510.0,1,1,0
781052,New & Volatile,2,6503.14,High,0.3383747898241459,Stable,0,0,0,23,0.3478245746757623,17,0.0,0.028611405894501,3,73510.0,1,1,0
273478,Reward Maximizers,3,6503.4,High,0.3533415924184478,Watch,0,0,0,18,0.3888867284070644,0,1.0,0.1338964407542161,1,199894.0,1,4,1
834523,Loyal Core,1,6503.4,High,0.3400891546388164,Stable,0,0,0,19,0.2631565097025805,3,2.0,0.0,5,199894.0,1,4,1
951624,Loyal Core,1,6503.4,High,0.3092292318107117,Stable,0,0,0,26,0.34615251479802,-6,0.0,0.0203750349275817,2,199894.0,1,4,1
943553,Loyal Core,1,6507.75,High,0.308080761511198,Stable,0,0,0,27,0.3703689986333384,1,1.0,0.0129923378187419,3,73510.0,1,1,0
106839,New & Volatile,2,6511.47,High,0.3090630843257638,Stable,0,0,0,16,0.4374972656420897,10,0.0,0.0280401540597223,3,63081.0,1,2,1
326418,Reward Maximizers,3,6513.61,High,0.3796615915089143,Watch,0,0,0,9,0.5555493827846357,-5,0.0,0.068141235711415,3,68521.0,1,2,1
723820,New & Volatile,2,6514.43,High,0.6445886985710781,High Risk,0,0,0,7,0.2857102041399408,7,0.0,0.0,0,88350.0,1,2,2
446302,New & Volatile,2,6514.95,High,0.4332600702598294,Watch,0,0,0,13,0.384612426058261,11,2.0,0.0306276239066227,2,73510.0,1,1,1
275209,Reward Maximizers,3,6515.03,High,0.3643848016789818,Watch,0,0,0,15,0.2666648889007407,-3,2.0,0.0530303027327143,3,66488.0,1,2,1
129976,Reward Maximizers,3,6519.29,High,0.3028630289479289,Stable,0,0,0,17,0.411762283751272,-5,0.0,0.0587319602440993,1,60295.0,1,2,1
197096,Reward Maximizers,3,6519.29,High,0.3159879980278188,Stable,0,0,0,13,0.4615349112699133,3,1.0,0.0452243550220847,4,60295.0,1,2,1
160707,Loyal Core,1,6520.82,High,0.3330863783999799,Stable,0,0,0,17,0.3529391003582331,-7,1.0,0.0375876394521304,4,100487.0,1,2,1
340604,Gone Dark,0,6521.37,High,0.952330902704024,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,85038.0,1,2,1
974209,Loyal Core,1,6521.37,High,0.3179080826389948,Stable,0,1,0,22,0.3636347107513147,-2,1.0,0.0283747886298604,5,85038.0,1,2,1
244611,Loyal Core,1,6529.91,High,0.3425527514080362,Stable,0,0,0,17,0.411762283751272,-13,4.0,0.0190408016498181,1,64381.0,1,2,1
931244,Loyal Core,1,6532.01,High,0.321936158646609,Stable,0,0,0,16,0.3749976562646483,4,0.0,0.021883020298604,5,50141.0,1,2,1
778590,Reward Maximizers,3,6535.56,High,0.3598368229176768,Watch,0,0,0,9,0.6666592593415629,-5,1.0,0.0346543449164484,4,73510.0,1,1,0
669810,Loyal Core,1,6540.2,High,0.2999016052113555,Stable,0,0,0,26,0.3076911242649067,-10,0.0,0.0232288036523732,5,188179.0,1,4,2
400265,New & Volatile,2,6553.94,High,0.3051599326060488,Stable,0,0,0,14,0.4999964285969386,-6,0.0,0.0,1,73510.0,1,1,0
575070,Reward Maximizers,3,6554.22,High,0.3144227845035107,Stable,0,0,0,17,0.411762283751272,7,0.0,0.048471982448932,2,239677.0,1,4,0
734838,Loyal Core,1,6555.36,High,0.3320553682936945,Stable,1,1,0,23,0.3478245746757623,-1,0.0,0.0106699520882654,3,197007.0,1,4,1
371159,Loyal Core,1,6559.35,High,0.3051843791068269,Stable,0,0,0,24,0.3749984375065104,8,0.0,0.0,3,73510.0,1,1,0
876254,New & Volatile,2,6560.82,High,0.3657491798212151,Watch,0,0,0,20,0.3499982500087499,10,0.0,0.0341430688717496,0,73510.0,1,1,0
233738,Loyal Core,1,6582.45,High,0.306856807554897,Stable,0,0,0,18,0.3888867284070644,-6,1.0,0.0405714680609908,4,73510.0,1,1,0
420008,Loyal Core,1,6583.21,High,0.3006117299018325,Stable,0,0,0,21,0.476188208627578,7,0.0,0.0116398845912653,4,73510.0,1,1,0
494536,Gone Dark,0,6583.21,High,0.8971450217563612,High Risk,0,0,1,0,0.0,0,999.0,0.0,0,73510.0,1,1,0
132935,Loyal Core,1,6595.1,High,0.3137321470800299,Stable,0,0,0,25,0.31999872000512,-3,1.0,0.0208078334794485,4,73510.0,1,1,0
501602,New & Volatile,2,6600.48,High,0.3323742905163795,Stable,0,0,0,18,0.3333314814917695,8,1.0,0.0162721288021908,2,73510.0,1,1,0
438869,Loyal Core,1,6610.05,High,0.3023363991206808,Stable,0,0,0,28,0.2499991071460459,-6,0.0,0.0129118103321296,5,49187.0,1,2,1
493350,Reward Maximizers,3,6610.05,High,0.3863697657115794,Watch,0,0,0,13,0.384612426058261,1,1.0,0.0572453934209576,0,49187.0,1,2,1
800878,New & Volatile,2,6612.62,High,0.3432716800159992,Stable,0,0,0,32,0.3124990234405517,8,0.0,0.0,0,52975.0,1,2,0
966372,Loyal Core,1,6617.14,High,0.2979355752109082,Stable,0,0,0,21,0.3809505669020623,-3,0.0,0.0,4,73510.0,1,1,0
885723,Loyal Core,1,6620.44,High,0.3073501822235417,Stable,0,0,0,24,0.3333319444502314,0,0.0,0.0124964318167514,4,50255.0,1,2,0
372237,Loyal Core,1,6624.61,High,0.3344006126044159,Stable,0,0,0,25,0.27999888000448,11,0.0,0.0,4,73510.0,1,1,1
152014,Loyal Core,1,6625.29,High,0.3126485059674783,Stable,0,0,0,31,0.3225796045819207,5,0.0,0.0087160190279603,1,62245.0,1,2,1
874184,Loyal Core,1,6630.84,High,0.3132510629826762,Stable,0,0,0,31,0.3548375650401127,-5,0.0,0.0245386767419942,3,73510.0,1,1,2
269297,Loyal Core,1,6638.12,High,0.3127637509852323,Stable,0,0,0,21,0.4285693877648202,-3,0.0,0.0198800532544423,3,47702.0,1,2,1
414757,Loyal Core,1,6645.93,High,0.33250213366456,Stable,0,0,0,15,0.3333311111259258,3,0.0,0.0291565243456634,3,47379.0,1,2,1
325382,Loyal Core,1,6656.71,High,0.3148791854198864,Stable,0,0,0,22,0.3636347107513147,-12,0.0,0.0111886079357052,3,73510.0,1,1,0
901690,Reward Maximizers,3,6661.18,High,0.3159124458145772,Stable,0,0,0,14,0.4999964285969386,2,1.0,0.0322059395319221,4,72638.0,1,2,1
207220,Loyal Core,1,6661.74,High,0.3089270180465403,Stable,0,0,0,21,0.3809505669020623,-5,0.0,0.0173386253921674,1,73510.0,1,1,1
490932,Loyal Core,1,6669.18,High,0.3137531244603386,Stable,0,0,0,24,0.2916654513939525,-6,0.0,0.0099225496500567,2,73510.0,1,1,1
159351,Loyal Core,1,6670.85,High,0.3003871721618181,Stable,0,0,0,16,0.4374972656420897,2,0.0,0.0,4,73273.0,1,2,1
714757,New & Volatile,2,6671.77,High,0.3050608753637875,Stable,0,0,0,24,0.3749984375065104,2,0.0,0.0159345499913541,1,73510.0,1,1,0
755406,Loyal Core,1,6674.46,High,0.3277032621458987,Stable,0,0,0,14,0.2857122449125363,-4,0.0,0.0223951412867947,3,99706.0,1,2,1
125919,New & Volatile,2,6689.02,High,0.2981904596553487,Stable,0,0,0,15,0.4666635555762962,-3,0.0,0.0,1,73602.0,1,2,1
360256,New & Volatile,2,6689.02,High,0.5813557127661084,High Risk,0,0,0,8,0.499993750078124,8,0.0,0.0,0,73602.0,1,2,1
468192,New & Volatile,2,6689.02,High,0.310253254474657,Stable,0,0,0,16,0.4999968750195311,6,0.0,0.0166338819869762,1,73602.0,1,2,1
480502,New & Volatile,2,6696.9,High,0.6783244166627834,High Risk,1,0,0,3,0.6666444451851604,3,0.0,0.0,0,73792.0,1,2,1
700430,Loyal Core,1,6699.22,High,0.2987665875519724,Stable,0,0,0,29,0.3103437574353191,-9,0.0,0.0099514864785384,5,73510.0,1,1,0
828988,Loyal Core,1,6701.57,High,0.3152555564761978,Stable,0,0,0,31,0.2903216441237286,-1,0.0,0.006102650653665,2,73176.0,1,2,1
783928,New & Volatile,2,6701.77,High,0.3044993455074664,Stable,0,0,0,17,0.4705854671443109,9,0.0,0.0,1,56797.0,1,0,1
288491,Loyal Core,1,6712.29,High,0.3268709223861403,Stable,0,0,0,17,0.3529391003582331,7,0.0,0.0180217078926,3,64756.0,1,2,1
985211,Reward Maximizers,3,6714.07,High,0.3299183673935633,Stable,0,0,0,11,0.454541322351615,5,1.0,0.026689519914976,3,73510.0,1,1,1
628924,Reward Maximizers,3,6715.34,High,0.3249335602241134,Stable,0,0,0,26,0.3076911242649067,-6,0.0,0.0861235856798261,1,73510.0,1,1,0
157672,New & Volatile,2,6715.59,High,0.6398412420374482,High Risk,0,0,0,4,0.7499812504687383,4,0.0,0.0,0,107927.0,1,3,1
120140,Loyal Core,1,6721.89,High,0.3031162427164057,Stable,0,0,0,23,0.3913026465102325,-3,1.0,0.0115479707786649,2,58623.0,1,2,1
892632,Loyal Core,1,6739.32,High,0.3040648078950298,Stable,0,0,0,24,0.4166649305627893,4,0.0,0.0089749530303271,2,73510.0,1,1,0
424917,Loyal Core,1,6743.12,High,0.315766412001051,Stable,0,0,0,27,0.2962951989066707,5,1.0,0.0,2,73510.0,1,1,0
570796,New & Volatile,2,6743.13,High,0.3286770525715116,Stable,0,0,0,19,0.3157878116430966,9,0.0,0.0,3,73510.0,1,1,0
402706,New & Volatile,2,6744.19,High,0.3693156055965685,Watch,0,0,0,19,0.2631565097025805,9,2.0,0.0,3,73510.0,1,1,1
557458,New & Volatile,2,6744.19,High,0.3048551155602326,Stable,0,0,0,20,0.3499982500087499,8,0.0,0.0,1,73510.0,1,1,1
410218,Loyal Core,1,6745.89,High,0.3106732151217304,Stable,0,0,0,24,0.3333319444502314,-2,0.0,0.0470259986124895,3,70732.0,1,2,1
567261,Loyal Core,1,6746.43,High,0.3568944121835106,Watch,0,0,0,18,0.2777762345764746,4,2.0,0.0,5,83369.0,1,2,1
580472,Loyal Core,1,6747.52,High,0.3243876234490754,Stable,0,0,0,19,0.3684191135836127,-5,2.0,0.0397678335900848,5,258663.0,1,4,2
522111,Loyal Core,1,6748.23,High,0.3086553757729395,Stable,0,0,0,23,0.3478245746757623,9,1.0,0.0232808470641578,3,81975.0,1,2,0
569720,Loyal Core,1,6751.44,High,0.4296572434887359,Watch,0,0,0,8,0.499993750078124,0,2.0,0.0,5,73510.0,1,1,1
277188,New & Volatile,2,6761.11,High,0.3096782574162408,Stable,0,0,0,16,0.4999968750195311,8,0.0,0.0208986414973065,2,83736.0,1,2,2
356812,Loyal Core,1,6763.18,High,0.3134670711837263,Stable,0,0,0,35,0.3142848163290961,-5,0.0,0.0,4,73510.0,1,1,0
888115,New & Volatile,2,6767.81,High,0.3030526745926279,Stable,0,0,0,21,0.4285693877648202,5,0.0,0.0316866505781402,1,60920.0,1,2,1
873468,New & Volatile,2,6769.32,High,0.3112644090575676,Stable,0,0,0,15,0.5999960000266665,7,0.0,0.0,3,73510.0,1,1,0
118379,New & Volatile,2,6775.92,High,0.4159250977845147,Watch,0,0,0,14,0.3571403061406704,12,0.0,0.0,3,51923.0,1,2,1
229210,Reward Maximizers,3,6775.92,High,0.3354966588201275,Stable,0,0,0,19,0.3157878116430966,9,0.0,0.0719068143084159,3,51923.0,1,2,1
963642,Reward Maximizers,3,6778.84,High,0.4221595551044029,Watch,0,0,0,9,0.5555493827846357,-3,2.0,0.0344555234035391,1,73510.0,1,1,0
681822,Loyal Core,1,6782.56,High,0.3246366084015827,Stable,0,0,0,26,0.34615251479802,12,0.0,0.0428727546645199,3,51017.0,1,2,1
193953,Reward Maximizers,3,6784.89,High,0.3242969098976244,Stable,0,0,0,17,0.2941159169651943,5,0.0,0.0467392096445658,2,73510.0,1,1,0
299501,New & Volatile,2,6785.54,High,0.3097525078320934,Stable,0,0,0,18,0.3333314814917695,6,0.0,0.0140188553113277,2,73510.0,1,1,0
627778,New & Volatile,2,6788.08,High,0.4384552911951849,Watch,0,0,0,7,0.5714204082798817,3,1.0,0.0,0,73510.0,1,1,0
590727,Reward Maximizers,3,6791.22,High,0.4815378375240416,Watch,1,1,0,14,0.3571403061406704,12,0.0,0.0643417698438658,0,73510.0,1,1,0
669501,Loyal Core,1,6791.22,High,0.301386898569371,Stable,0,0,0,19,0.4736817174646449,3,1.0,0.018658079019096,3,73510.0,1,1,0
939766,New & Volatile,2,6793.77,High,0.3499989278336962,Stable,0,0,0,15,0.399997333351111,7,0.0,0.0313537723710179,0,48188.0,1,2,1
971164,Reward Maximizers,3,6793.77,High,0.3196330873014121,Stable,0,0,0,20,0.3499982500087499,2,1.0,0.0519414104834663,2,48188.0,1,2,1
441113,New & Volatile,2,6798.27,High,0.4674830428212208,Watch,0,0,0,6,0.6666555557407376,0,0.0,0.0,2,55701.0,1,2,0
170656,Reward Maximizers,3,6802.07,High,0.3123455525285679,Stable,0,0,0,20,0.44999775001125,10,0.0,0.0544854878870471,3,66629.0,1,2,1
676371,Gone Dark,0,6802.07,High,0.8986963409358527,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,66629.0,1,2,1
713085,New & Volatile,2,6806.49,High,0.3539042307285406,Watch,0,0,0,24,0.2916654513939525,6,1.0,0.020829617930486,0,59595.0,1,2,1
197509,Loyal Core,1,6807.27,High,0.3002055891243196,Stable,0,0,0,18,0.3888867284070644,-4,0.0,0.021341718988085,2,55898.0,1,2,1
891810,Loyal Core,1,6819.23,High,0.3001688876330498,Stable,0,0,0,20,0.3999980000099999,4,0.0,0.0288570099327322,5,48365.0,1,2,2
361707,New & Volatile,2,6829.41,High,0.3300108112713604,Stable,0,0,0,22,0.3181803719074004,16,0.0,0.0,2,73510.0,1,1,0
292617,Reward Maximizers,3,6832.11,High,0.3092108401705687,Stable,0,0,0,20,0.3499982500087499,6,0.0,0.037843242681935,2,73510.0,1,1,1
853608,Loyal Core,1,6832.37,High,0.3113302230173549,Stable,0,0,0,24,0.3333319444502314,10,0.0,0.0172045710875154,3,80661.0,1,2,1
871287,Loyal Core,1,6832.37,High,0.3175562660000559,Stable,0,0,0,19,0.3684191135836127,3,2.0,0.0,4,80661.0,1,2,1
300051,Loyal Core,1,6837.54,High,0.3021994354362869,Stable,0,0,0,15,0.399997333351111,5,0.0,0.0,5,98313.0,1,2,1
703505,Loyal Core,1,6837.54,High,0.3239787049143171,Stable,1,0,0,32,0.3124990234405517,10,0.0,0.0114690149459974,2,98313.0,1,2,1
201683,Loyal Core,1,6837.93,High,0.3100340666790256,Stable,0,0,0,20,0.3499982500087499,-6,0.0,0.0,4,69854.0,1,2,1
324143,Loyal Core,1,6838.77,High,0.4334913158675828,Watch,0,0,0,7,0.7142755103498521,-5,2.0,0.0,3,121241.0,1,4,1
126219,Reward Maximizers,3,6846.15,High,0.3161041220967022,Stable,0,0,0,12,0.4999958333680552,6,0.0,0.0448184449490262,3,73510.0,1,1,2
712026,Loyal Core,1,6846.15,High,0.3292290249707598,Stable,0,0,0,22,0.3636347107513147,-6,3.0,0.0,4,73510.0,1,1,2
828918,Reward Maximizers,3,6846.15,High,0.3090524685918421,Stable,0,0,0,14,0.3571403061406704,4,0.0,0.0509599534457661,3,73510.0,1,1,2
928804,Loyal Core,1,6846.15,High,0.3057271123035594,Stable,0,0,0,16,0.4999968750195311,-2,0.0,0.0365164322119132,5,73510.0,1,1,2
327910,Loyal Core,1,6847.12,High,0.3040290362730159,Stable,0,0,0,23,0.304346502841292,-5,1.0,0.0155681652391439,2,83889.0,1,2,1
553530,Loyal Core,1,6847.59,High,0.3150489772018625,Stable,0,0,0,24,0.3333319444502314,2,0.0,0.0191305060998788,1,73510.0,1,1,1
971627,Reward Maximizers,3,6862.51,High,0.3193011870129191,Stable,0,0,0,18,0.4444419753223593,-2,2.0,0.0414987910584851,1,71992.0,1,2,1
120868,New & Volatile,2,6862.87,High,0.3371785150037694,Stable,0,0,0,19,0.3157878116430966,1,0.0,0.0,0,73455.0,1,2,2
163388,Loyal Core,1,6862.87,High,0.3248685977056126,Stable,0,0,0,23,0.3478245746757623,-1,1.0,0.0279977240813671,3,73455.0,1,2,2
280659,New & Volatile,2,6863.12,High,0.6830237160463818,High Risk,0,0,0,6,0.3333277778703688,6,0.0,0.0,0,50458.0,1,2,1
