Loyalty Number,Male_Enc,Education_Enc,Marital_Enc,Card_Enc,Salary_Imputed,Salary_Was_Imputed,CLV,Tenure,Promo_Enroll,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Avg_Flights_Month,Max_Flights_Month,Active_Months,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight_at_cutoff,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Flights_H1,Flights_H2,Flights_Trend,Churn,Formal_Churn,Behavioral_Churn,Never_Flew
482551,0,1,0,0,73510.0,True,2558.76,5,0,18,25790,25790.0,796,1.5,4,6,0.3333314814917695,0.030864676111420408,1432.7698179454558,0.0,3.0,5.0,3.0,7.0,8,10,2,0,0,0,0
788947,0,1,0,0,73510.0,True,2558.76,5,0,26,38624,38624.0,424,2.1666666666666665,6,8,0.3076911242649067,0.01097763046039346,1485.5327479509695,0.0,3.0,2.0,14.0,7.0,5,21,16,0,0,0,0
753089,0,2,1,0,96344.0,False,2560.08,3,0,20,30227,30227.0,660,1.6666666666666667,5,8,0.39999800000999997,0.021834783399494545,1511.3424432877837,0.0,2.0,6.0,8.0,4.0,8,12,4,0,0,0,0
877419,0,2,1,0,96344.0,False,2560.08,3,0,26,33051,33051.0,492,2.1666666666666665,5,7,0.2692297337317933,0.01488608509610576,1271.1874185099289,1.0,2.0,9.0,12.0,3.0,11,15,4,1,1,1,0
618022,1,2,1,0,53879.0,False,2560.69,2,0,14,17188,17188.0,583,1.1666666666666667,3,7,0.4999964285969386,0.033919013067727405,1227.7055163891687,1.0,5.0,2.0,6.0,1.0,7,7,0,0,0,0,0
891128,1,2,1,0,99256.0,False,2562.6,3,0,15,20594,20594.0,812,1.25,5,6,0.399997333351111,0.03942895969977197,1372.9241805054633,0.0,3.0,1.0,5.0,6.0,4,11,7,0,0,0,0
358151,1,1,0,0,73510.0,True,2562.84,0,0,1,1763,1763.0,0,0.08333333333333333,1,1,0.9999000099990001,0.0,1762.823717628237,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0
236129,1,4,1,0,57773.0,False,2563.39,2,0,16,20730,20730.0,0,1.3333333333333333,4,7,0.43749726564208974,0.0,1295.61690239436,0.0,3.0,7.0,4.0,2.0,10,6,-4,0,0,0,0
879904,1,4,1,0,57773.0,False,2563.39,4,0,17,26961,26961.0,760,1.4166666666666667,5,7,0.41176228375127205,0.028188865293613495,1585.9318474597208,1.0,6.0,3.0,7.0,1.0,9,8,-1,0,0,0,0
949628,0,1,1,0,73510.0,True,2563.58,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
498610,0,1,1,0,73510.0,True,2563.86,0,0,4,5520,5520.0,0,0.3333333333333333,2,3,0.7499812504687383,0.0,1379.9655008624786,0.0,0.0,0.0,0.0,4.0,0,4,4,0,0,0,0
728486,0,1,1,0,73510.0,True,2563.86,2,0,14,24645,24645.0,422,1.1666666666666667,4,5,0.35714030614067044,0.01712314864222703,1760.3445689673645,0.0,1.0,0.0,11.0,2.0,1,13,12,0,0,0,0
110394,1,2,0,0,81901.0,False,2565.12,4,0,20,29494,29494.0,0,1.6666666666666667,5,8,0.39999800000999997,0.0,1474.6926265368672,0.0,4.0,6.0,4.0,6.0,10,10,0,0,0,0,0
450865,1,2,0,0,81901.0,False,2565.12,2,0,30,46954,46954.0,1085,2.5,6,10,0.3333322222259259,0.023107722402547767,1565.1281162396126,0.0,8.0,5.0,10.0,7.0,13,17,4,0,0,0,0
711510,1,2,1,0,81503.0,False,2566.4,3,0,32,59217,59217.0,0,2.6666666666666665,5,11,0.34374892578460686,0.0,1850.5254671079151,0.0,3.0,10.0,12.0,7.0,13,19,6,0,0,0,0
372652,1,2,1,0,47548.0,False,2566.78,3,0,9,15117,15117.0,0,0.75,4,4,0.4444395062277086,0.0,1679.6480039110677,3.0,3.0,1.0,5.0,0.0,4,5,1,0,0,0,0
294865,0,0,1,0,70946.0,False,2566.87,3,0,23,38281,38281.0,778,1.9166666666666667,5,7,0.304346502841292,0.020323397977264446,1664.384067895357,0.0,5.0,4.0,4.0,10.0,9,14,5,0,0,0,0
462595,0,0,1,0,70946.0,False,2566.87,1,0,21,29819,29819.0,342,1.75,4,7,0.3333317460393046,0.011469197453069527,1419.9456193065748,0.0,5.0,4.0,0.0,12.0,9,12,3,0,0,0,0
444365,0,2,1,0,61809.0,False,2567.15,1,0,12,15310,15310.0,760,1.0,4,6,0.49999583336805525,0.04964075735048493,1275.8227014774877,0.0,4.0,2.0,0.0,6.0,6,6,0,0,0,0,0
167465,0,0,1,0,41405.0,False,2568.84,0,0,6,8248,8248.0,561,0.5,5,2,0.3333277778703688,0.0680164880211386,1374.643755937401,0.0,0.0,0.0,0.0,6.0,0,6,6,0,0,0,0
722089,1,2,1,0,89932.0,False,2569.69,0,0,20,31173,31173.0,0,1.6666666666666667,5,6,0.29999850000749995,0.0,1558.6422067889662,0.0,0.0,0.0,11.0,9.0,0,20,20,0,0,0,0
802452,0,2,1,0,89932.0,False,2569.69,3,0,17,31371,31371.0,493,1.4166666666666667,5,7,0.41176228375127205,0.015715150885482927,1845.3420862230223,0.0,5.0,5.0,0.0,7.0,10,7,-3,0,0,0,0
214605,0,2,1,0,74713.0,False,2570.16,2,0,16,17879,17879.0,1494,1.3333333333333333,3,7,0.43749726564208974,0.08356171998679053,1117.4305160592746,0.0,6.0,5.0,3.0,2.0,11,5,-6,0,0,0,0
592515,1,2,1,0,74713.0,False,2570.16,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
299107,0,2,1,0,82724.0,False,2570.19,2,0,23,32696,32696.0,381,1.9166666666666667,5,9,0.39130264651023255,0.01165280153030095,1421.5590366998404,0.0,3.0,6.0,10.0,4.0,9,14,5,0,0,0,0
613303,1,2,1,0,82724.0,False,2570.19,4,0,30,30995,30995.0,0,2.5,6,10,0.3333322222259259,0.0,1033.1632227892574,0.0,7.0,4.0,11.0,8.0,11,19,8,0,0,0,0
602587,0,2,0,0,67985.0,False,2570.24,2,0,13,16999,16999.0,0,1.0833333333333333,6,5,0.38461242605826107,0.0,1307.6053261128761,0.0,0.0,1.0,8.0,4.0,1,12,11,0,0,0,0
314081,0,2,0,0,64791.0,False,2570.43,0,0,4,7524,7524.0,0,0.3333333333333333,4,1,0.24999375015624611,0.0,1880.9529761755957,0.0,0.0,0.0,0.0,4.0,0,4,4,0,0,0,0
545278,1,1,1,0,73510.0,True,2570.76,2,0,14,19218,19218.0,946,1.1666666666666667,4,5,0.35714030614067044,0.04922468493482836,1372.704480682281,3.0,5.0,5.0,4.0,0.0,10,4,-6,0,0,0,0
625859,0,1,1,0,73510.0,True,2570.76,4,0,13,25634,25634.0,0,1.0833333333333333,4,5,0.38461242605826107,0.0,1971.830985915493,1.0,1.0,6.0,2.0,4.0,7,6,-1,0,0,0,0
844556,1,2,1,0,53637.0,False,2571.26,0,0,10,15549,15549.0,0,0.8333333333333334,5,4,0.39999600003999963,0.0,1554.8844511554885,0.0,0.0,3.0,2.0,5.0,3,7,4,0,0,0,0
925385,1,2,1,0,53637.0,False,2571.26,5,0,19,31240,31240.0,1378,1.5833333333333333,5,10,0.5263130194051611,0.04411011509567825,1644.2018726217232,0.0,7.0,4.0,1.0,7.0,11,8,-3,0,0,0,0
351500,0,2,1,0,85094.0,False,2572.45,5,0,27,46413,46413.0,1163,2.25,6,10,0.3703689986333384,0.025057634660423513,1718.9936333569135,0.0,4.0,11.0,4.0,8.0,15,12,-3,0,0,0,0
999631,0,2,2,0,47349.0,False,2572.51,3,0,31,35747,35747.0,862,2.5833333333333335,6,9,0.29032164412372863,0.0241139115894651,1153.125312498992,0.0,3.0,8.0,14.0,6.0,11,20,9,0,0,0,0
574771,0,2,2,0,53493.0,False,2573.72,5,0,27,29905,29905.0,0,2.25,5,10,0.3703689986333384,0.0,1107.5884904129985,0.0,7.0,5.0,6.0,9.0,12,15,3,0,0,0,0
260855,1,2,0,0,57510.0,False,2574.02,3,0,23,27004,27004.0,1269,1.9166666666666667,4,8,0.3478245746757623,0.046993037894411796,1174.0818518180356,0.0,8.0,5.0,6.0,4.0,13,10,-3,0,0,0,0
427140,1,2,0,0,57510.0,False,2574.02,2,0,14,25669,25669.0,0,1.1666666666666667,3,7,0.4999964285969386,0.0,1833.4869036649739,2.0,1.0,8.0,4.0,1.0,9,5,-4,0,0,0,0
616083,1,2,0,0,57510.0,False,2574.02,4,0,25,40166,40166.0,1966,2.0833333333333335,6,9,0.35999856000575997,0.04894687036561552,1606.6335734657061,0.0,6.0,5.0,11.0,3.0,11,14,3,0,0,0,0
675651,0,2,0,0,57510.0,False,2574.02,1,0,23,32368,32368.0,1211,1.9166666666666667,6,9,0.39130264651023255,0.03741349469410067,1407.2982291381343,0.0,4.0,13.0,4.0,2.0,17,6,-11,0,0,0,0
720079,0,2,0,0,57510.0,False,2574.02,0,0,15,22123,22123.0,0,1.25,4,6,0.399997333351111,0.0,1474.8568342877713,0.0,0.0,3.0,7.0,5.0,3,12,9,0,0,0,0
740090,0,2,0,0,57510.0,False,2574.02,2,0,16,26885,26885.0,0,1.3333333333333333,5,6,0.37499765626464837,0.0,1680.301998112512,0.0,7.0,4.0,0.0,5.0,11,5,-6,0,0,0,0
839527,1,2,0,0,57510.0,False,2574.02,1,0,19,24324,24324.0,383,1.5833333333333333,6,6,0.3157878116430966,0.01574576543436209,1280.2037884011138,1.0,5.0,4.0,8.0,2.0,9,10,1,0,0,0,0
198900,0,2,1,0,63991.0,False,2574.2,1,0,20,28639,28639.0,499,1.6666666666666667,5,8,0.39999800000999997,0.017423792669353705,1431.9428402857986,1.0,4.0,5.0,8.0,3.0,9,11,2,0,0,0,0
216762,0,0,1,0,78716.0,False,2575.32,3,0,17,25292,25292.0,0,1.4166666666666667,6,5,0.29411591696519435,0.0,1487.755954376739,0.0,2.0,6.0,5.0,4.0,8,9,1,0,0,0,0
824351,0,0,1,0,78716.0,False,2575.32,3,0,24,37232,37232.0,0,2.0,4,9,0.3749984375065104,0.0,1551.3268694713772,0.0,4.0,10.0,2.0,8.0,14,10,-4,0,0,0,0
510440,1,2,2,0,50004.0,False,2576.38,2,0,10,11741,11741.0,401,0.8333333333333334,3,7,0.6999930000699993,0.03415381965629998,1174.0882591174088,1.0,3.0,3.0,1.0,3.0,6,4,-2,0,0,0,0
803234,0,2,2,0,50004.0,False,2576.38,4,0,19,26393,26393.0,0,1.5833333333333333,5,8,0.4210504155241288,0.0,1389.0979521160416,1.0,3.0,5.0,10.0,1.0,8,11,3,0,0,0,0
493598,1,0,1,0,74788.0,False,2576.46,5,0,28,41772,41772.0,1020,2.3333333333333335,6,9,0.3214274234734876,0.024418270553437062,1491.8518148149471,0.0,7.0,6.0,14.0,1.0,13,15,2,0,0,0,0
848694,1,0,1,0,74788.0,False,2576.46,0,0,16,23800,23800.0,0,1.3333333333333333,5,5,0.31249804688720695,0.0,1487.490703183105,0.0,0.0,0.0,8.0,8.0,0,16,16,1,1,1,0
839356,0,2,1,0,59401.0,False,2576.51,4,0,20,27541,27541.0,441,1.6666666666666667,4,8,0.39999800000999997,0.016012490410615116,1377.043114784426,1.0,8.0,1.0,6.0,5.0,9,11,2,0,0,0,0
141655,1,2,1,0,86214.0,False,2577.32,4,0,19,30408,30408.0,0,1.5833333333333333,5,6,0.3157878116430966,0.0,1600.4126294072137,3.0,5.0,5.0,9.0,0.0,10,9,-1,0,0,0,0
549751,0,2,1,0,86214.0,False,2577.32,3,0,24,38198,38198.0,781,2.0,6,8,0.33333194445023145,0.02044609660074848,1591.5767017637427,0.0,5.0,3.0,11.0,5.0,8,16,8,0,0,0,0
443232,0,2,2,0,68104.0,False,2577.51,4,0,21,25150,25150.0,0,1.75,5,6,0.2857129251765468,0.0,1197.6133446983586,0.0,4.0,6.0,8.0,3.0,10,11,1,0,0,0,0
451425,1,2,1,0,57478.0,False,2578.27,1,0,10,19727,19727.0,331,0.8333333333333334,3,4,0.39999600003999963,0.016779033726471163,1972.680273197268,1.0,1.0,3.0,3.0,3.0,4,6,2,0,0,0,0
928354,0,2,1,0,57478.0,False,2578.27,4,0,17,27801,27801.0,0,1.4166666666666667,4,6,0.35293910035823317,0.0,1635.3433215098735,3.0,5.0,2.0,10.0,0.0,7,10,3,0,0,0,0
534813,0,2,2,0,75793.0,False,2578.84,0,0,21,31320,31320.0,0,1.75,5,6,0.2857129251765468,0.0,1491.421469421574,1.0,2.0,10.0,5.0,4.0,12,9,-3,0,0,0,0
614810,0,2,2,0,75793.0,False,2578.84,1,0,21,32417,32417.0,575,1.75,4,7,0.3333317460393046,0.017737606756524023,1543.6593159080196,0.0,2.0,5.0,8.0,6.0,7,14,7,0,0,0,0
103502,1,2,1,0,66226.0,False,2580.85,0,0,8,10848,10848.0,344,0.6666666666666666,4,4,0.499993750078124,0.03171091416195691,1355.9830502118723,2.0,0.0,0.0,7.0,1.0,0,8,8,0,0,0,0
208485,1,2,1,0,66226.0,False,2580.85,2,0,55,85597,85597.0,0,2.2916666666666665,6,16,0.2909085619844327,0.0,1556.306261261343,0.0,3.0,13.0,19.0,20.0,16,39,23,0,0,0,0
334575,1,2,1,0,66226.0,False,2580.85,4,0,11,14901,14901.0,0,0.9166666666666666,3,7,0.636357851292261,0.0,1354.624048872283,1.0,4.0,3.0,2.0,2.0,7,4,-3,0,0,0,0
455896,1,2,1,0,66226.0,False,2580.85,4,0,17,32282,32282.0,450,1.4166666666666667,6,6,0.35293910035823317,0.013939656731492297,1898.9300062940806,0.0,5.0,6.0,3.0,3.0,11,6,-5,0,0,0,0
469781,0,2,1,0,66226.0,False,2580.85,3,0,14,17865,17865.0,0,1.1666666666666667,5,4,0.28571224491253633,0.0,1276.0623138406154,4.0,1.0,5.0,8.0,0.0,6,8,2,0,0,0,0
707557,1,2,1,0,66226.0,False,2580.85,4,0,18,24972,24972.0,662,1.5,5,6,0.3333314814917695,0.026509690747598545,1387.3256259687446,2.0,5.0,3.0,6.0,4.0,8,10,2,0,0,0,0
738459,1,2,1,0,66226.0,False,2580.85,1,0,13,22665,22665.0,344,1.0833333333333333,3,8,0.6153798816932178,0.015177586520284198,1743.4481273220977,0.0,4.0,0.0,3.0,6.0,4,9,5,0,0,0,0
947863,1,2,1,0,66226.0,False,2580.85,1,0,23,37328,37328.0,369,1.9166666666666667,5,7,0.304346502841292,0.009885340736483764,1622.9494654371067,1.0,7.0,3.0,8.0,5.0,10,13,3,0,0,0,0
793134,0,2,1,0,58100.0,False,2581.02,1,0,26,42364,42364.0,436,2.1666666666666665,7,8,0.3076911242649067,0.010291757128005483,1629.3783485448132,0.0,3.0,6.0,7.0,10.0,9,17,8,0,0,0,0
891903,1,2,1,0,58100.0,False,2581.02,2,0,7,8953,8953.0,0,0.5833333333333334,3,4,0.5714204082798817,0.0,1278.9817288324452,3.0,0.0,1.0,6.0,0.0,1,6,5,0,0,0,0
129817,1,2,1,0,53681.0,False,2581.11,5,0,14,14813,14813.0,0,1.1666666666666667,6,5,0.35714030614067044,0.0,1058.0638709723503,2.0,1.0,4.0,7.0,2.0,5,9,4,0,0,0,0
618300,1,2,1,0,81720.0,False,2582.19,4,0,12,14115,14115.0,0,1.0,4,5,0.4166631944733794,0.0,1176.2401979983501,2.0,5.0,4.0,2.0,1.0,9,3,-6,0,0,0,0
167062,1,2,1,0,88055.0,False,2582.41,5,0,16,29968,29968.0,0,1.3333333333333333,7,5,0.31249804688720695,0.0,1872.9882938231635,1.0,3.0,0.0,10.0,3.0,3,13,10,0,0,0,0
212735,0,2,1,0,88055.0,False,2582.41,2,0,20,26795,26795.0,470,1.6666666666666667,5,7,0.34999825000874996,0.0175405858647487,1339.7433012834936,0.0,4.0,9.0,1.0,6.0,13,7,-6,0,0,0,0
246591,1,2,1,0,88055.0,False,2582.41,0,0,8,8497,8497.0,0,0.6666666666666666,3,3,0.37499531255859303,0.0,1062.111723603455,0.0,0.0,0.0,0.0,8.0,0,8,8,0,0,0,0
285636,0,2,1,0,88055.0,False,2582.41,0,0,6,8362,8362.0,0,0.5,3,3,0.49999166680555324,0.0,1393.643439276012,0.0,0.0,0.0,2.0,4.0,0,6,6,0,0,0,0
327972,0,2,1,0,88055.0,False,2582.41,3,0,9,13440,13440.0,0,0.75,3,5,0.5555493827846357,0.0,1493.316740925101,2.0,1.0,4.0,1.0,3.0,5,4,-1,0,0,0,0
375430,0,2,1,0,88055.0,False,2582.41,1,0,18,19279,19279.0,0,1.5,5,5,0.2777762345764746,0.0,1071.0496052799706,0.0,0.0,3.0,10.0,5.0,3,15,12,0,0,0,0
515905,1,2,1,0,48416.0,False,2584.2,3,0,24,30068,30068.0,0,2.0,5,9,0.3749984375065104,0.0,1252.8281132161949,0.0,6.0,5.0,10.0,3.0,11,13,2,0,0,0,0
839748,1,2,1,0,85128.0,False,2584.53,1,0,31,48135,48135.0,518,2.5833333333333335,4,10,0.3225796045819207,0.010761400206167239,1552.7369266550754,2.0,9.0,7.0,11.0,4.0,16,15,-1,0,0,0,0
990947,0,2,1,0,76501.0,False,2584.82,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
540905,1,2,1,0,52496.0,False,2585.21,2,0,22,43521,43521.0,1340,1.8333333333333333,5,8,0.36363471075131476,0.030789733621034137,1978.2182808259963,0.0,3.0,3.0,7.0,9.0,6,16,10,0,0,0,0
707017,0,1,1,0,73510.0,True,2585.44,0,0,2,2022,2022.0,0,0.16666666666666666,2,1,0.49997500124993743,0.0,1010.9494525273735,0.0,0.0,0.0,0.0,2.0,0,2,2,0,0,0,0
807256,0,1,1,0,73510.0,True,2585.44,5,0,28,42955,42955.0,445,2.3333333333333335,7,7,0.2499991071460459,0.01035967870944086,1534.1016639226289,1.0,0.0,10.0,14.0,4.0,10,18,8,0,0,0,0
653191,1,2,1,0,79172.0,False,2585.56,1,0,7,8288,8288.0,0,0.5833333333333334,3,4,0.5714204082798817,0.0,1183.983085955915,0.0,3.0,1.0,0.0,3.0,4,3,-1,0,0,0,0
955292,1,2,1,0,79172.0,False,2585.56,0,0,4,4011,4011.0,525,0.3333333333333333,3,2,0.49998750031249223,0.1308900490927437,1002.7249318767032,1.0,0.0,0.0,0.0,4.0,0,4,4,0,0,0,0
587480,1,4,1,0,193840.0,False,2585.94,3,0,32,52038,52038.0,0,2.6666666666666665,6,10,0.3124990234405517,0.0,1626.182418179943,0.0,3.0,8.0,11.0,10.0,11,21,10,0,0,0,0
294283,0,2,1,0,93197.0,False,2585.96,3,0,11,15261,15261.0,966,0.9166666666666666,5,5,0.454541322351615,0.06329860387065983,1387.3510240815992,2.0,1.0,6.0,3.0,1.0,7,4,-3,0,0,0,0
478247,1,2,1,0,93197.0,False,2585.96,5,0,20,28570,28570.0,1234,1.6666666666666667,5,8,0.39999800000999997,0.04319215945680028,1428.4928575357123,0.0,4.0,3.0,7.0,6.0,7,13,6,0,0,0,0
637249,1,1,1,0,73510.0,True,2586.81,4,0,19,29730,29730.0,775,1.5833333333333333,4,7,0.36841911358361273,0.02606794474918283,1564.7286066915437,1.0,0.0,6.0,9.0,4.0,6,13,7,0,0,0,0
888291,0,2,1,0,52294.0,False,2587.11,1,0,15,25519,25519.0,579,1.25,5,6,0.399997333351111,0.022688976751875162,1701.2553249645002,0.0,1.0,8.0,2.0,4.0,9,6,-3,0,0,0,0
456613,0,2,2,0,66671.0,False,2588.08,0,0,8,8757,8757.0,514,0.6666666666666666,5,2,0.249996875039062,0.05869589975224507,1094.6113173585331,0.0,0.0,0.0,3.0,5.0,0,8,8,0,0,0,0
432059,1,1,0,0,73510.0,True,2588.44,3,0,18,32240,32240.0,1874,1.5,5,6,0.3333314814917695,0.05812655068819308,1791.101160549108,0.0,3.0,5.0,2.0,8.0,8,10,2,0,0,0,0
772827,1,1,0,0,73510.0,True,2588.44,0,0,2,4130,4130.0,0,0.16666666666666666,2,1,0.49997500124993743,0.0,2064.896755162242,0.0,0.0,0.0,0.0,2.0,0,2,2,0,0,0,0
119845,0,2,1,0,65690.0,False,2588.86,3,0,23,22383,22383.0,0,1.9166666666666667,5,7,0.304346502841292,0.0,973.1696818709484,2.0,6.0,8.0,7.0,2.0,14,9,-5,0,0,0,0
608070,1,1,0,0,73510.0,True,2589.7,2,0,26,31665,31665.0,562,2.1666666666666665,6,8,0.3076911242649067,0.017748302486188843,1217.8799312310337,1.0,4.0,11.0,6.0,5.0,15,11,-4,0,0,0,0
887995,1,1,0,0,73510.0,True,2589.7,3,0,24,43796,43796.0,413,2.0,6,7,0.2916654513939525,0.009430084917732019,1824.8257298927922,0.0,1.0,11.0,5.0,7.0,12,12,0,0,0,0,0
936211,1,2,1,0,48296.0,False,2590.1,4,0,22,29972,29972.0,0,1.8333333333333333,5,8,0.36363471075131476,0.0,1362.3574438298008,0.0,3.0,6.0,7.0,6.0,9,13,4,0,0,0,0
659767,0,4,1,0,157654.0,False,2590.21,4,0,4,8260,8260.0,577,0.3333333333333333,3,2,0.49998750031249223,0.06985472070393801,2064.948376290593,2.0,1.0,0.0,0.0,3.0,1,3,2,0,0,0,0
168843,1,2,1,0,70912.0,False,2590.32,3,0,22,26308,26308.0,0,1.8333333333333333,5,8,0.36363471075131476,0.0,1195.8127463056985,0.0,2.0,7.0,6.0,7.0,9,13,4,0,0,0,0
455606,0,2,1,0,50918.0,False,2590.65,5,0,17,25063,25063.0,471,1.4166666666666667,4,7,0.41176228375127205,0.018792642465815575,1474.2854453797331,0.0,4.0,1.0,4.0,8.0,5,12,7,0,0,0,0
826166,1,2,1,0,50918.0,False,2590.65,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167515,0,1,1,0,73510.0,True,2590.84,3,0,24,29476,29476.0,994,2.0,5,9,0.3749984375065104,0.0337223502723492,1228.1615493268778,1.0,8.0,7.0,5.0,4.0,15,9,-6,0,0,0,0
581007,1,2,1,0,73398.0,False,2591.75,4,0,21,28154,28154.0,343,1.75,4,7,0.3333317460393046,0.012182993492281758,1340.660282570083,1.0,3.0,7.0,9.0,2.0,10,11,1,0,0,0,0
551938,1,2,1,0,84901.0,False,2592.44,3,0,18,28128,28128.0,514,1.5,5,8,0.44444197532235935,0.0182736063059101,1562.6579852334155,1.0,1.0,5.0,8.0,4.0,6,12,6,0,0,0,0
556808,0,2,1,0,84901.0,False,2592.44,1,0,18,28222,28222.0,531,1.5,6,7,0.3888867284070644,0.018815108713715865,1567.8801784434531,0.0,5.0,1.0,8.0,4.0,6,12,6,0,0,0,0
571970,1,2,1,0,84901.0,False,2592.44,1,0,14,22369,22369.0,437,1.1666666666666667,5,8,0.5714244898250727,0.019535964864160378,1597.7743016121315,0.0,3.0,1.0,4.0,6.0,4,10,6,0,0,0,0
603658,0,2,1,0,84901.0,False,2592.44,2,0,20,32350,32350.0,1559,1.6666666666666667,4,10,0.49999750001249993,0.048191653637738315,1617.4919125404374,0.0,5.0,7.0,5.0,3.0,12,8,-4,0,0,0,0
616650,1,2,1,0,84901.0,False,2592.44,3,0,20,34700,34700.0,0,1.6666666666666667,5,8,0.39999800000999997,0.0,1734.991325043375,0.0,11.0,2.0,3.0,4.0,13,7,-6,0,0,0,0
688820,0,2,1,0,84901.0,False,2592.44,3,0,15,29819,29819.0,1076,1.25,4,6,0.399997333351111,0.03608437561258132,1987.9200805327964,0.0,2.0,4.0,3.0,6.0,6,9,3,0,0,0,0
709472,1,2,1,0,84901.0,False,2592.44,4,0,21,41119,41119.0,0,1.75,5,7,0.3333317460393046,0.0,1958.0382950557378,1.0,7.0,7.0,4.0,3.0,14,7,-7,0,0,0,0
654751,0,2,0,0,58034.0,False,2592.89,2,0,21,39951,39951.0,0,1.75,5,8,0.38095056690206236,0.0,1902.4195122880367,0.0,4.0,1.0,10.0,6.0,5,16,11,0,0,0,0
224130,0,2,2,0,74028.0,False,2592.93,5,0,21,30206,30206.0,0,1.75,6,9,0.4285693877648202,0.0,1438.374102980462,2.0,3.0,8.0,8.0,2.0,11,10,-1,0,0,0,0
448912,1,1,1,0,73510.0,True,2593.4,0,0,21,35891,35891.0,325,1.75,5,6,0.2857129251765468,0.009055194870426584,1709.0870995852401,0.0,0.0,5.0,7.0,9.0,5,16,11,0,0,0,0
813520,1,1,1,0,73510.0,True,2593.4,5,0,16,25627,25627.0,0,1.3333333333333333,4,6,0.37499765626464837,0.0,1601.6774895156905,0.0,6.0,0.0,3.0,7.0,6,10,4,0,0,0,0
273177,1,2,2,0,63830.0,False,2593.82,2,0,12,15396,15396.0,907,1.0,4,4,0.3333305555787035,0.058911405177244705,1282.9893084224298,4.0,3.0,7.0,2.0,0.0,10,2,-8,0,0,0,0
565900,0,2,2,0,63830.0,False,2593.82,5,0,16,25890,25890.0,516,1.3333333333333333,5,7,0.43749726564208974,0.019930475009924776,1618.1148867819577,0.0,5.0,1.0,5.0,5.0,6,10,4,0,0,0,0
642808,0,1,1,0,73510.0,True,2594.81,3,0,14,25535,25535.0,939,1.1666666666666667,6,7,0.4999964285969386,0.03677305644498509,1823.9155434604038,0.0,3.0,7.0,2.0,2.0,10,4,-6,0,0,0,0
992268,0,3,1,0,121020.0,False,2594.91,1,0,20,23893,23893.0,513,1.6666666666666667,5,8,0.39999800000999997,0.02147072355304598,1194.6440267798662,0.0,1.0,4.0,10.0,5.0,5,15,10,0,0,0,0
415372,1,2,1,0,52201.0,False,2595.56,5,0,21,28538,28538.0,439,1.75,5,7,0.3333317460393046,0.01538299805388255,1358.945909781382,0.0,4.0,4.0,7.0,6.0,8,13,5,0,0,0,0
691761,1,2,1,0,52201.0,False,2595.56,0,0,10,15817,15817.0,375,0.8333333333333334,3,4,0.39999600003999963,0.02370866773908663,1581.6841831581685,0.0,0.0,2.0,3.0,5.0,2,8,6,0,0,0,0
287927,0,2,1,0,66470.0,False,2595.75,0,0,12,15521,15521.0,0,1.0,5,4,0.3333305555787035,0.0,1293.4058882842644,0.0,0.0,0.0,7.0,5.0,0,12,12,0,0,0,0
858667,1,2,1,0,66470.0,False,2595.75,1,0,19,33434,33434.0,0,1.5833333333333333,4,8,0.4210504155241288,0.0,1759.6749490792154,0.0,6.0,5.0,0.0,8.0,11,8,-3,0,0,0,0
137751,1,2,2,0,67475.0,False,2595.85,0,0,14,17224,17224.0,619,1.1666666666666667,6,5,0.35714030614067044,0.03593822552288536,1230.2769265933814,0.0,0.0,0.0,9.0,5.0,0,14,14,0,0,0,0
556958,0,1,0,0,73510.0,True,2596.19,3,0,28,43055,43055.0,598,2.3333333333333335,5,8,0.28571326530976676,0.013889211441437206,1537.673079739001,1.0,3.0,6.0,14.0,5.0,9,19,10,0,0,0,0
689459,1,1,0,0,73510.0,True,2596.19,2,0,8,16307,16307.0,311,0.6666666666666666,4,3,0.37499531255859303,0.019071564241911056,2038.3495206309922,1.0,0.0,3.0,4.0,1.0,3,5,2,0,0,0,0
897716,0,2,1,0,67988.0,False,2597.86,3,0,21,34873,34873.0,0,1.75,5,5,0.238094104313789,0.0,1660.6111399469526,1.0,3.0,9.0,5.0,4.0,12,9,-3,0,0,0,0
853957,1,2,1,0,77689.0,False,2598.06,4,0,18,31985,31985.0,455,1.5,5,7,0.3888867284070644,0.014225418120289454,1776.9345725857079,1.0,0.0,5.0,8.0,5.0,5,13,8,0,0,0,0
294071,1,2,1,0,70705.0,False,2599.04,1,0,13,16078,16078.0,452,1.0833333333333333,4,6,0.4615349112699133,0.028112949196958895,1236.7597172329445,0.0,3.0,3.0,6.0,1.0,6,7,1,0,0,0,0
